product_code,product_name,price_krw,color,status,material_body,material_trim,material_lining,hardware,dimensions,strap_length,handle_drop,origin_country,design_features,color_variants,image_urls,video_urls,product_url
MECGAMM01BK001,Disco 로고 자수 코튼 트윌 캡,370000,Black,ACTIVE,코튼 100%,,,,,,,이탈리아,“MCM Disco” 패치 자수 | 뒷면의 조절 가능한 스트랩 | 코냑 컬러 테두리,,https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MECGAMM01BK001_11,,https://kr.mcmworldwide.com/ko_KR/disco-로고-자수-코튼-트윌-캡/MECGAMM01BK001.html
MWHGAXT03CO001,Tracy 비세토스 호보,1690000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,11 x 33 x 31,73cm - 105cm,,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 스트랩 잠금 장치가 있는 로고 자물쇠 | 내부 슬립 포켓 및 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MWHGAXT03CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%98%B8%EB%B3%B4/MWHGAXT03CO001.html
MWHGAXT03CO001,Tracy 비세토스 호보,1690000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,11 x 33 x 31,73cm - 105cm,,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 스트랩 잠금 장치가 있는 로고 자물쇠 | 내부 슬립 포켓 및 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MWHGAXT03CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MWHGAXT03CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%ED%98%B8%EB%B3%B4/MWHGAXT03CO001.html
MWSGAXT03CO001,Tracy 비세토스 숄더백,1450000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,7 x 25 x 15,109cm - 134cm,,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 스트랩 잠금 장치가 있는 자물쇠 | 내부 슬립 포켓 및 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MWSGAXT03CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%88%84%EB%8D%94%EB%B0%B1/MWSGAXT03CO001.html
MWSGAXT03CO001,Tracy 비세토스 숄더백,1450000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,7 x 25 x 15,109cm - 134cm,,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 가죽 스트랩 잠금 장치가 있는 자물쇠 | 내부 슬립 포켓 및 지퍼 수납공간,,https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_06 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_11 | https://images.mcmworldwide.com/i/mcmworldwide/MWSGAXT03CO001_12,https://images.mcmworldwide.com/v/mcmworldwide/MWSGAXT03CO001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/tracy-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EC%88%84%EB%8D%94%EB%B0%B1/MWSGAXT03CO001.html
MWDGADU01CO001,Dessau 비세토스 드로우스트링 백,1250000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,11 x 22 x 18,96 cm - 120 cm,19 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 체인 핸들 | 가죽 드로스트링 잠금장치,,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_10,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU01CO001.html
MWDGADU01CO001,Dessau 비세토스 드로우스트링 백,1250000,Cognac,ACTIVE,비세토스 모노그램 캔버스,나파 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,11 x 22 x 18,96 cm - 120 cm,19 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 체인 핸들 | 가죽 드로스트링 잠금장치,,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU01CO001_10,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU01CO001.html
MWDGSDU03CO001,Dessau 비세토스 드로우스트링 백,1550000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,14 x 28 x 23,97 cm - 121 cm,20 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 탈부착 가능한 가죽 탑 핸들 | 가죽 드로스트링 잠금장치 | 비세토스 모노그램 지퍼 파우치 포함,MWDGADU02BK001 | MWDGADU02WT001,https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWDGSDU03CO001_01_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGSDU03CO001.html
MWDGSDU03CO001,Dessau 비세토스 드로우스트링 백,1550000,Cognac,ACTIVE,비세토스 모노그램 캔버스,천연 가죽,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,14 x 28 x 23,97 cm - 121 cm,20 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 탈부착 가능한 가죽 탑 핸들 | 가죽 드로스트링 잠금장치 | 비세토스 모노그램 지퍼 파우치 포함,MWDGADU02BK001 | MWDGADU02WT001,https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGSDU03CO001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWDGSDU03CO001_01_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGSDU03CO001.html
MWDGADU02BK001,Dessau 비세토스 드로우스트링 백,1550000,Black,ACTIVE,비세토스 모노그램 캔버스,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,14 x 22 x 28,97 cm - 121 cm,20 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 탈부착 가능한 가죽 탑 핸들 | 가죽 드로스트링 잠금장치 | 비세토스 모노그램 지퍼 파우치 포함 | 가방 바닥 보호에 도움을 주는 메탈 피트 | 레더 트림,MWDGADU02WT001 | MWDGSDU03CO001,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02BK001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWDGADU02BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU02BK001.html
MWDGADU02WT001,Dessau 비세토스 드로우스트링 백,1550000,White,ACTIVE,비세토스 모노그램 캔버스,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 실버톤 코발트 브라스 하드웨어,14 x 22 x 28,97 cm - 121 cm,20 cm,대한민국,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 탈부착 가능한 가죽 탑 핸들 | 가죽 드로스트링 잠금장치 | 비세토스 모노그램 지퍼 파우치 포함 | 가방 바닥 보호에 도움을 주는 메탈 피트 | 레더 트림,MWDGADU02BK001 | MWDGSDU03CO001,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU02WT001_11,https://images.mcmworldwide.com/v/mcmworldwide/MWDGADU02WT001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/dessau-%EB%B9%84%EC%84%B8%ED%86%A0%EC%8A%A4-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU02WT001.html
MWDGADU03BK001,Pina 스터드 장식 카프스킨 드로우스트링 백,1790000,Black,ACTIVE,100% 카프스킨,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,18 x 30 x 34,96cm - 120cm,19cm,이탈리아,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 금속 로고 스터드 장식 | 가죽 드로스트링 잠금장치,,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWDGADU03BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/pina-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%EC%B9%B4%ED%94%84%EC%8A%A4%ED%82%A8-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU03BK001.html
MWDGADU03BK001,Pina 스터드 장식 카프스킨 드로우스트링 백,1790000,Black,ACTIVE,100% 카프스킨,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,18 x 30 x 34,96cm - 120cm,19cm,이탈리아,탈부착이 가능하며 길이 조절이 가능한 가죽 스트랩 | 금속 로고 스터드 장식 | 가죽 드로스트링 잠금장치,,https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWDGADU03BK001_10,https://images.mcmworldwide.com/v/mcmworldwide/MWDGADU03BK001_VID/webm_720p,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B0%B1/pina-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%EC%B9%B4%ED%94%84%EC%8A%A4%ED%82%A8-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1/MWDGADU03BK001.html
MWKGATA01BK001,Pina 스터드 장식 카프스킨 드로우스트링 백팩,2390000,Black,ACTIVE,100% 카프스킨,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,11 x 23 x 25,85cm - 96cm,8cm,이탈리아,탈부착 가능한 가죽 숄더 스트랩 | 가죽 탑 핸들 | 체인 핸들 | 금속 로고 스터드 장식 | 앞면 플랩 포켓 | 마그네틱 스냅 클로저와 가죽 끈 조임 장치 | 내부 포켓,,https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_10,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/pina-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%EC%B9%B4%ED%94%84%EC%8A%A4%ED%82%A8-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1%ED%8C%A9/MWKGATA01BK001.html
MWKGATA01BK001,Pina 스터드 장식 카프스킨 드로우스트링 백팩,2390000,Black,ACTIVE,100% 카프스킨,,스웨이드 마감의 극세사,로고 브라스 플레이트 | 24K 골드 도금 브라스 하드웨어,11 x 23 x 25,85cm - 96cm,8cm,이탈리아,탈부착 가능한 가죽 숄더 스트랩 | 가죽 탑 핸들 | 체인 핸들 | 금속 로고 스터드 장식 | 앞면 플랩 포켓 | 마그네틱 스냅 클로저와 가죽 끈 조임 장치 | 내부 포켓,,https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWKGATA01BK001_10,,https://kr.mcmworldwide.com/ko_KR/%EC%97%AC%EC%84%B1/%ED%95%B8%EB%93%9C%EB%B0%B1/%EB%B0%B1%ED%8C%A9-%EB%B2%A8%ED%8A%B8%EB%B0%B1/pina-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%EC%B9%B4%ED%94%84%EC%8A%A4%ED%82%A8-%EB%93%9C%EB%A1%9C%EC%9A%B0%EC%8A%A4%ED%8A%B8%EB%A7%81-%EB%B0%B1%ED%8C%A9/MWKGATA01BK001.html
MWRGAOB03BK001,Pina 스터드 장식 카프스킨 탬버린 백,2250000,Black,ACTIVE,100% 카프스킨,,스웨이드 마감의 극세사,24K 골드 도금 브라스 하드웨어,6 x 19 x 19,120.5 cm to 140.5 cm,4 cm,이탈리아,탈부착이 가능하며 길이 조절이 가능한 가죽 크로스바디 스트랩 | 탈부착 가능한 가죽 태슬 장식 | 뒷면 가죽 벨트 루프 | 지퍼 클로저 | 내부 카드 슬롯,,https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_01 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_09 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_02 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_03 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_04 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_05 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_10 | https://images.mcmworldwide.com/i/mcmworldwide/MWRGAOB03BK001_11,,https://kr.mcmworldwide.com/ko_KR/%EA%B0%80%EB%B0%A9/%EB%AA%A8%EB%91%90%EB%B3%B4%EA%B8%B0/pina-%EC%8A%A4%ED%84%B0%EB%93%9C-%EC%9E%A5%EC%8B%9D-%EC%B9%B4%ED%94%84%EC%8A%A4%ED%82%A8-%ED%83%AC%EB%B2%84%EB%A6%B0-%EB%B0%B1/MWRGAOB03BK001.html
